t [s],FA [g],SS [g]
454.32,-0.0003967211,-0.00063673995
454.36,-0.001101851,5.3395754e-05
454.40000000000003,-0.0014592553,0.00064744946
454.44,-0.0011979659,0.0008940733
454.48,-0.00082297815,0.0019397325
454.52,-0.0007820059,0.0018785377
454.56,-0.00031720116,0.0017324424
454.6,-0.00042719094,0.0011179985
454.64,-0.0010761063,0.00085310347
454.68,-0.0021709919,0.000519819
454.72,-0.002527677,1.700449e-05
454.76,-0.0024211013,-0.0009198215
454.8,-0.0024118724,-0.0008546657
454.84000000000003,-0.0023643028,-0.0004969567
454.88,-0.0021926926,-0.0011478718
454.92,-0.0018873473,-0.0019410189
454.96000000000004,-0.0019988148,-0.0024206697
455.0,-0.0018524632,-0.0005404536
455.04,-0.0023953486,0.0010778831
455.08,-0.0023812454,0.0010731687
455.12,-0.0023250584,9.315801e-05
455.16,-0.0026583206,0.00013466677
455.2,-0.00272284,0.00048543155
455.24,-0.0030887784,0.00058132235
455.28000000000003,-0.003712617,7.1610375e-05
455.32,-0.0035790491,-0.00095553865
455.36,-0.0029525368,-0.00036342314
455.40000000000003,-0.002752267,0.000796662
455.44,-0.0018757896,0.0016309052
455.48,-0.0011163026,0.0016722253
455.52,-0.00046667707,0.0009485255
455.56,3.191265e-05,0.00039907778
455.6,0.00043092176,2.690578e-05
455.64,0.00052060536,-0.0004914823
455.68,0.000939749,0.00018529443
455.72,0.0020736747,0.0011739676
455.76,0.0027574901,0.0012656304
455.8,0.0033402035,0.0014148206
455.84000000000003,0.0035443788,0.0013697521
455.88,0.0039813686,0.0019776342
455.92,0.0044983723,0.002634612
455.96000000000004,0.0054398202,0.0024006052
456.0,0.0061292937,0.0024973247
456.04,0.0064511173,0.0025514257
456.08,0.00651004,0.002759546
456.12,0.0066466266,0.003119761
456.16,0.006786745,0.0025199929
456.2,0.006851716,0.0018764572
456.24,0.0069134207,0.0018518947
456.28000000000003,0.0061561996,0.0014150582
456.32,0.006055316,0.00070289645
456.36,0.0060320394,9.22539e-05
456.40000000000003,0.0055981386,-0.00032474555
456.44,0.0050618304,-0.00023527161
456.48,0.0043327245,-0.00037274932
456.52,0.0035051045,-0.00016408783
456.56,0.0028087934,-0.00067287585
456.6,0.002593888,-0.0007431436
456.64,0.0024524382,-0.0006152469
456.68,0.002124925,-0.00086955813
456.72,0.0013555754,-0.0014626235
456.76,0.0010807991,-0.0014160587
456.8,0.0010053788,-0.00065012905
456.84000000000003,0.0012333493,-0.001006541
456.88,0.0012492944,-0.0005888242
456.92,0.00045170655,-0.00093782385
456.96000000000004,-1.2361251e-05,-8.748425e-05
457.0,6.978227e-06,0.00046245882
457.04,-0.0009234537,0.00072956353
457.08,-0.002350279,-0.00022540323
457.12,-0.0026055533,-0.0014616393
457.16,-0.003031237,-0.0023855076
457.2,-0.003986258,-0.0019314499
457.24,-0.0042826454,-0.0027306837
457.28000000000003,-0.00447385,-0.0049157175
457.32,-0.0056095044,-0.0048728
457.36,-0.006742043,-0.0039744684
457.40000000000003,-0.0068915524,-0.0032936032
457.44,-0.006961065,-0.0034223835
457.48,-0.0067154476,-0.002512877
457.52,-0.0063148243,-0.0010679754
457.56,-0.0060928306,0.00031220092
457.6,-0.006292009,-3.2525048e-05
457.64,-0.0060198116,-3.3657507e-05
457.68,-0.0053977845,0.0006004229
457.72,-0.0054984745,0.00127891
457.76,-0.005618496,0.0018371778
457.8,-0.0053073647,0.001191764
457.84000000000003,-0.0045819916,0.000523623
457.88,-0.004003542,-0.00037259914
457.92,-0.0027550112,-0.0007000537
457.96000000000004,-0.0016205505,-0.001107305
458.0,-0.0007282973,-0.0006866948
458.04,0.00035441885,0.00029402645
458.08,0.0015880705,0.001089475
458.12,0.0023906066,0.0005898585
458.16,0.0030386755,0.0010096591
458.2,0.0039912043,0.0016534697
458.24,0.004995165,0.0016837284
458.28000000000003,0.005924649,0.0023976383
458.32,0.0058800178,0.0028774329
458.36,0.0057639815,0.0030358557
458.40000000000003,0.0058623347,0.0024107434
458.44,0.006789911,0.002389115
458.48,0.0074224584,0.0036310412
458.52,0.0075689354,0.004165657
458.56,0.007550904,0.0036270602
458.6,0.007976252,0.0030140183
458.64,0.008621237,0.002259403
458.68,0.008910906,0.0017492041
458.72,0.00893634,0.0015161865
458.76,0.0083581805,0.0011089259
458.8,0.008195598,0.0007075485
458.84000000000003,0.00806761,-8.124012e-05
458.88,0.007913221,0.00026937528
458.92,0.0074835084,0.0004042915
458.96000000000004,0.0069286004,0.00044130484
459.0,0.005555527,0.0006701214
459.04,0.004105977,6.3838794e-05
459.08,0.0035029885,8.134754e-05
459.12,0.002842543,2.0622823e-05
459.16,0.0022024787,0.00014929533
459.2,0.0016813166,-3.760114e-05
459.24,0.0011049929,-0.00010520036
459.28000000000003,0.0005209955,-0.0010679116
459.32,-0.00013985089,-0.00090941426
459.36,-0.0016876364,-0.0007807769
459.40000000000003,-0.0028866713,-0.0015802447
459.44,-0.004096303,-0.0031929156
459.48,-0.004763985,-0.0038689508
459.52,-0.0050531505,-0.0029284125
459.56,-0.005105205,-0.0033793363
459.6,-0.00556685,-0.0038251146
459.64,-0.0065793674,-0.003366597
459.68,-0.0072560604,-0.0028144163
459.72,-0.0072714286,-0.0025335818
459.76,-0.0072519267,-0.002338462
459.8,-0.0069477176,-0.0022405263
459.84000000000003,-0.0067142756,-0.0013186404
459.88,-0.007312644,-0.0010024275
459.92,-0.007146456,-0.00089045154
459.96000000000004,-0.006569746,-0.00096722326
460.0,-0.0061430414,-0.0009355117
460.04,-0.0061711576,-0.0001665093
460.08,-0.006186768,-0.0002912129
460.12,-0.005702935,-0.0008873478
460.16,-0.0047552227,-0.0005675953
460.2,-0.0035363778,0.0012869014
460.24,-0.002413313,0.0023297356
460.28000000000003,-0.0012738798,0.0024888807
460.32,-0.0005962286,0.0024157718
460.36,0.00033079227,0.0033026892
460.40000000000003,0.0012814548,0.0039730836
460.44,0.0019497165,0.0046982826
460.48,0.0029057339,0.0040987637
460.52,0.003697749,0.0030308377
460.56,0.0039288313,0.0022116513
460.6,0.0036980433,0.00081059564
460.64,0.0036017043,0.00086969644
460.68,0.004252929,0.00083985535
460.72,0.0048292205,0.0010168198
460.76,0.0048417086,0.00056996715
460.8,0.0053430223,0.0004828912
460.84000000000003,0.0054066624,0.0006646682
460.88,0.0058239885,0.001412684
460.92,0.0065259854,0.0011098937
460.96000000000004,0.0068552527,0.0004481526
461.0,0.006934395,0.00047427227
461.04,0.0067210463,0.0019228129
461.08,0.0063601006,0.0030443093
461.12,0.005883652,0.0021255827
461.16,0.0051233126,0.00097492756
461.2,0.0041269297,-0.0001973096
461.24,0.0036267508,0.00044436648
461.28000000000003,0.0029006598,0.0002962754
461.32,0.0025250772,-0.00075802935
461.36,0.0019431552,-0.0018272351
461.40000000000003,0.0014788968,-0.0014524105
461.44,0.00093981175,-0.00028823916
461.48,0.00018594284,0.00031936413
461.52,-0.0003339856,-0.00052076014
461.56,-0.00044769922,-0.0009234799
461.6,-0.00084286503,-0.001387932
461.64,-0.0014852699,-0.0018136405
461.68,-0.0015379542,-0.0016479358
461.72,-0.0020875195,-0.001989765
461.76,-0.002704937,-0.0028765313
461.8,-0.0039783358,-0.0045441114
461.84000000000003,-0.004868898,-0.003860616
461.88,-0.005307165,-0.0020997021
461.92,-0.00527643,-0.0018167569
461.96000000000004,-0.0057991156,-0.0029529857
462.0,-0.0062242616,-0.0042681796
462.04,-0.0066676205,-0.0048832893
462.08,-0.006902697,-0.004537033
462.12,-0.0069790157,-0.0039662085
462.16,-0.0071021277,-0.0035314197
462.2,-0.007009936,-0.003133215
462.24,-0.007452515,-0.0019987337
462.28000000000003,-0.0072467327,0.00077164295
462.32,-0.0070175473,0.0017252109
462.36,-0.006820991,0.0013756097
462.40000000000003,-0.006807124,0.00042542643
462.44,-0.006077524,0.0008296071
462.48,-0.005230477,0.0017190018
462.52,-0.003950223,0.0021356924
462.56,-0.0028688696,0.003054443
462.6,-0.0023214396,0.0030665505
462.64,-0.0020932916,0.0023387298
462.68,-0.0019451956,0.0026738348
462.72,-0.0017462407,0.0036424154
462.76,-0.0013821401,0.0032910723
462.8,0.00021547682,0.0028500957
462.84000000000003,0.0017349137,0.0023573712
462.88,0.0028523027,0.0027527031
462.92,0.0033902065,0.003050206
462.96000000000004,0.0042526145,0.0037863632
463.0,0.0054334807,0.0044492967
463.04,0.0065724337,0.0038402516
463.08,0.007363035,0.002615278
463.12,0.007490234,0.0020244517
463.16,0.0073043783,0.0020795423
463.2,0.0074760607,0.001679723
463.24,0.0076150033,0.0007941769
463.28000000000003,0.007240229,-4.7242127e-05
463.32,0.0068634413,0.00018344217
463.36,0.00689533,0.0011437909
463.40000000000003,0.0073819626,0.0020034139
463.44,0.0078121666,0.001912218
463.48,0.008021332,0.0015048144
463.52,0.0073718294,0.0012905361
463.56,0.006845121,0.0012448513
463.6,0.006602847,0.0012414678
463.64,0.006403474,-0.00011984941
463.68,0.0059342836,-0.0008786326
463.72,0.0050594676,-0.0012466239
463.76,0.004810234,-0.0008932419
463.8,0.0042072344,-0.0008097031
463.84000000000003,0.0034728304,-0.0016532156
463.88,0.002822031,-0.0025692552
463.92,0.0019367086,-0.0017249788
463.96000000000004,0.0009040743,-0.00072501804
464.0,0.00014986655,9.402862e-05
464.04,-0.00056479016,-7.1094627e-07
464.08,-0.0011400704,-0.00031354462
464.12,-0.0011719277,-7.7511795e-05
464.16,-0.0015954294,-0.0009212022
464.2,-0.0021345643,-0.0017256999
464.24,-0.0028024164,-0.0036112256
464.28000000000003,-0.0029396482,-0.0045299595
464.32,-0.0037811704,-0.0038903456
464.36,-0.004464652,-0.0027501804
464.40000000000003,-0.0045604734,-0.003054846
464.44,-0.004562561,-0.0041616927
464.48,-0.0048954263,-0.005021904
464.52,-0.0049037053,-0.0037299527
464.56,-0.0050894935,-0.0026696804
464.6,-0.005703783,-0.0032096603
464.64,-0.0052979956,-0.004146767
464.68,-0.004533452,-0.003950863
464.72,-0.004681005,-0.0015374335
464.76,-0.0054564183,0.00012058886
464.8,-0.0053732814,0.000490838
464.84000000000003,-0.0056663053,-0.00057992386
464.88,-0.0057307216,-0.00064550166
464.92,-0.0054467195,0.001171323
464.96000000000004,-0.0053454065,0.0025724613
465.0,-0.0050574606,0.0020329189
465.04,-0.0042131883,0.0012300033
465.08,-0.003861561,0.00097500655
465.12,-0.004046929,0.0014380966
465.16,-0.0033726792,0.0020748633
465.2,-0.0031145331,0.0012092554
465.24,-0.002554187,0.0006427209
465.28000000000003,-0.0017969513,0.00086395995
465.32,-0.0010646856,0.0016992791
465.36,-0.00045658107,0.002207492
465.40000000000003,0.00074451574,0.0023923535
465.44,0.001477254,0.0024585698
465.48,0.0021936805,0.0023512815
465.52,0.00333028,0.0023918739
465.56,0.004274711,0.001828327
465.6,0.004771468,0.0013968365
465.64,0.0050135055,0.0018144493
465.68,0.0050505856,0.002047146
465.72,0.0046214373,0.001611412
465.76,0.0044965623,0.001107778
465.8,0.0047361185,0.00065900007
465.84000000000003,0.005123961,0.001131683
465.88,0.0053392984,0.00020441224
465.92,0.005849359,-0.0009802362
465.96000000000004,0.0057367426,0.00016310427
466.0,0.00558788,0.0010975773
466.04,0.0054850155,0.001888429
466.08,0.005329552,0.0010045049
466.12,0.0051686172,6.656997e-05
466.16,0.004828459,-0.00018899312
466.2,0.00446886,0.00033912683
466.24,0.004110736,0.00055211614
466.28000000000003,0.004255173,0.000495603
466.32,0.0042348616,-0.0008230081
466.36,0.0037466723,-0.0015265773
466.40000000000003,0.0032325215,-0.0014089246
466.44,0.0034989857,-0.00069607765
466.48,0.0032365043,0.00042698244
466.52,0.002938234,-0.0013041602
466.56,0.0027589414,-0.0021898306
466.6,0.0020051238,-0.0015127215
466.64,0.0016443687,-0.00035214468
466.68,0.0017054913,-0.0010956543
466.72,0.001312899,-0.0030132756
466.76,0.00076569064,-0.0040657083
466.8,0.0008225022,-0.0035160766
466.84000000000003,-3.502143e-05,-0.0037254198
466.88,-0.0013894751,-0.004082356
466.92,-0.0024974095,-0.004897044
466.96000000000004,-0.0035169432,-0.004749011
467.0,-0.0042001773,-0.0031287074
467.04,-0.004673825,-0.0023914028
467.08,-0.0049946983,-0.0020465376
467.12,-0.005785289,-0.0024323645
467.16,-0.0064994325,-0.0015176558
467.2,-0.007182345,-0.0012784566
467.24,-0.0076064575,-0.00094689
467.28000000000003,-0.007341962,-0.0009121688
467.32,-0.0062307063,0.0002865442
467.36,-0.005382149,0.0016616804
467.40000000000003,-0.0051178485,0.0029358116
467.44,-0.0041598496,0.0025258209
467.48,-0.0032179358,0.0023482481
467.52,-0.0028165458,0.0028737234
467.56,-0.0023116525,0.0025187726
467.6,-0.0013891894,0.0025949818
467.64,-0.0011630456,0.0019163021
467.68,-0.001120025,0.0018871772
467.72,-0.0015124956,0.001829079
467.76,-0.001656811,0.002221787
467.8,-0.001963758,0.0016350875
467.84000000000003,-0.0018419916,0.0014239475
467.88,-0.0013208064,0.0021360326
467.92,-0.0005195619,0.0029285795
467.96000000000004,0.00073246786,0.002212836
468.0,0.0017626547,0.0014546098
468.04,0.0021868497,0.0012781399
468.08,0.0021608633,0.001517082
468.12,0.0026167885,0.0020846296
468.16,0.0028597186,0.0016521503
468.2,0.0035263174,0.0017627941
468.24,0.003449813,0.0021679841
468.28000000000003,0.0033706906,0.0025576642
468.32,0.003161046,0.0026362631
468.36,0.0033088082,0.0022342103
468.40000000000003,0.003814303,0.0012970411
468.44,0.004183715,0.00028018167
468.48,0.004339822,-0.00037492975
468.52,0.0040481514,-0.00021827061
468.56,0.0038680425,-0.000402726
468.6,0.003781164,-0.0014177177
468.64,0.0035712968,-0.0013677754
468.68,0.002703152,-0.0013149978
468.72,0.002450653,-0.00056726666
468.76,0.0019970927,-0.00032370747
468.8,0.0020423783,-0.0007477217
468.84000000000003,0.002079492,-0.00015071833
468.88,0.001686071,0.00035047697
468.92,0.0012164786,0.00032332318
468.96000000000004,0.0009642663,0.0006241007
469.0,0.0011029533,0.0005036981
469.04,0.001068938,-0.00046150616
469.08,0.0007469276,-0.0005331166
469.12,1.3202929e-05,-0.001640119
469.16,-0.0010236672,-0.0020888008
469.2,-0.0023681775,-0.0029200218
469.24,-0.0027643798,-0.0032110612
469.28000000000003,-0.0031656672,-0.0039545824
469.32,-0.003638641,-0.004340729
469.36,-0.0040072603,-0.0035520417
469.40000000000003,-0.004587303,-0.0032906323
469.44,-0.00526294,-0.003244776
469.48,-0.005474711,-0.0024582793
469.52,-0.0053903656,-0.0019117667
469.56,-0.0054480946,-0.0016586003
469.6,-0.004614376,-0.0008400369
469.64,-0.0034558459,-0.00038931283
469.68,-0.002853295,0.0006229814
469.72,-0.0023730649,0.001155296
469.76,-0.0017151352,0.0019432642
469.8,-0.001502878,0.0019342119
469.84000000000003,-0.0013293987,0.0019661689
469.88,-0.0007840537,0.0020554592
469.92,-0.00058744225,0.0016756216
469.96000000000004,-0.0007665642,0.00043487878
470.0,-0.0009614026,0.00017340377
470.04,-0.0009328989,-0.0007983695
470.08,-0.0007434037,-0.0012688667
470.12,-0.0003028237,-0.0019151815
470.16,0.000207529,-0.002053522
470.2,0.0008957482,-0.0017835299
470.24,0.0013022588,-0.0009982226
470.28000000000003,0.0018318994,-0.00012825603
470.32,0.0020639694,0.0009872898
470.36,0.0021420668,0.0007190598
470.40000000000003,0.0023160798,0.0013347076
470.44,0.0023057002,0.0013328886
470.48,0.0030649132,0.0017698702
470.52,0.0037578978,0.0018486107
470.56,0.0038259274,0.00173752
470.6,0.00359046,0.0018315474
470.64,0.0033665083,0.0020846727
470.68,0.0029632146,0.0018737661
470.72,0.002364397,0.0011591046
470.76,0.0029063502,0.00047891296
470.8,0.0034991612,0.0003368579
470.84000000000003,0.0035648663,0.0007855273
470.88,0.0033897227,-0.00080852123
470.92,0.0031302937,-0.0015923792
470.96000000000004,0.0028722077,-0.0013799542
471.0,0.003234,-0.00018917146
471.04,0.0031354125,0.00019569817
471.08,0.0033655178,-0.001343376
471.12,0.0037975786,-0.002577866
471.16,0.0039035527,-0.0016552765
471.2,0.003165199,-0.00029244693
471.24,0.0025833724,0.0010747352
471.28000000000003,0.0017075925,0.00080888974
471.32,0.0008734023,0.0003041641
471.36,0.0016484982,0.0014717842
471.40000000000003,0.0015955163,0.0023609675
471.44,0.0011573987,0.0022286626
471.48,0.0005716943,0.00019182838
471.52,-0.0003494703,-0.001933754
471.56,-0.0020380863,-0.0023896662
471.6,-0.0027493816,-0.0013741291
471.64,-0.0024570157,-0.0013205718
471.68,-0.0030151017,-0.0025807188
471.72,-0.004752172,-0.003851361
471.76,-0.0055731228,-0.0028994193
471.8,-0.0057567144,-0.0008613832
471.84000000000003,-0.0059684464,-0.00084896677
471.88,-0.005545452,-0.00053533365
471.92,-0.0056713764,0.0004432175
471.96000000000004,-0.0055757132,0.0019787182
472.0,-0.0049746716,0.0027480219
472.04,-0.004240378,0.0022472336
472.08,-0.0037945271,0.00048540573
472.12,-0.0034699093,-0.00077884167
472.16,-0.0030401384,0.0011212991
472.2,-0.0023159091,0.0023735403
472.24,-0.0016912887,0.0012203129
472.28000000000003,-0.0017931864,0.0005029634
472.32,-0.002218717,0.00010664992
472.36,-0.0023667396,-0.0016085221
472.40000000000003,-0.0016946656,-0.0023774474
472.44,-0.0017859427,-0.0035464147
472.48,-0.0024385448,-0.004507883
472.52,-0.0017044604,-0.0036307937
472.56,-0.0007805868,-0.002404506
472.6,-0.00039379328,-0.0013392208
472.64,0.00022062055,-3.262508e-05
472.68,0.00049279263,0.00031854783
472.72,0.0011584262,0.00034080545
472.76,0.0027791818,8.39359e-05
472.8,0.00366279,0.0003131964
472.84000000000003,0.004400819,0.0008561158
472.88,0.004574903,0.0017026743
472.92,0.0045582578,0.0022560349
472.96000000000004,0.0055756643,0.0024242296
473.0,0.006897447,0.0016648625
473.04,0.007120218,0.0016512498
473.08,0.0072564874,0.00046750685
473.12,0.0072772233,0.00023597755
473.16,0.0071709733,-0.001023719
473.2,0.007407998,-0.0009535541
473.24,0.007260035,-0.0009529472
473.28000000000003,0.0071133072,-0.0011215155
473.32,0.007499688,-0.0018367615
473.36,0.007881803,-0.0020131678
473.40000000000003,0.0074865227,-0.002286639
473.44,0.0068874,-0.0026887453
473.48,0.006215769,-0.002990916
473.52,0.005910893,-0.0021134422
473.56,0.0054173837,0.00012625368
473.6,0.004467792,0.00083679653
473.64,0.0038205017,0.0023489706
473.68,0.002639268,0.0023643689
473.72,0.0015237782,0.0033410843
473.76,0.001114415,0.002810495
473.8,0.00092716236,0.0029980328
473.84000000000003,-0.000101857906,0.0019199026
473.88,-0.0003860476,0.00091417227
473.92,-0.00052480085,-0.00034520667
473.96000000000004,-0.0009125575,7.721378e-05
474.0,-0.0010765563,-0.00076302694
474.04,-0.0015911608,-0.000457096
474.08,-0.0018087649,-0.0012894353
474.12,-0.0016372027,-0.00090126425
474.16,-0.001294309,-0.0012083228
474.2,-0.0018259587,-0.0012306422
474.24,-0.0032005827,-0.00082642643
474.28000000000003,-0.00415748,-0.000697804
474.32,-0.00450848,-0.00027440023
474.36,-0.0053516706,0.00022254215
474.40000000000003,-0.005875547,9.46556e-05
474.44,-0.006111361,0.0005399372
474.48,-0.0060243877,0.0014031541
474.52,-0.005610231,0.0014293544
474.56,-0.0054753735,0.0010873707
474.6,-0.005987014,0.00090561464
474.64,-0.006935766,0.0017769578
474.68,-0.0068078265,0.0017804727
474.72,-0.006553309,0.0010426779
474.76,-0.0063808425,-0.00038234695
474.8,-0.0068726866,-0.00041217785
474.84000000000003,-0.0067786705,0.00040160544
474.88,-0.006497216,-4.2979405e-05
474.92,-0.0065761404,-0.00030037065
474.96000000000004,-0.006471943,-0.0001853279
475.0,-0.0056325058,0.0015630462
475.04,-0.0045603863,0.0026351959
475.08,-0.0035493327,0.0014073191
475.12,-0.0027538144,-6.645876e-05
475.16,-0.0025845885,-0.000661682
475.2,-0.002429102,-0.000665427
475.24,-0.0016729482,-0.00027476755
475.28000000000003,-0.00016556296,-0.00028337844
475.32,0.0005239217,-0.0010608975
475.36,0.0011004454,-0.00065405894
475.40000000000003,0.0012140344,0.0011058537
475.44,0.002074321,0.0011371367
475.48,0.0028501383,-0.0011754518
475.52,0.0041591385,-0.0020926301
475.56,0.0044410937,-0.0011994735
475.6,0.0047449055,-0.00017488448
475.64,0.005227699,-0.0005023808
475.68,0.006188704,-0.0008715983
475.72,0.0062831817,-0.0005488941
475.76,0.005907635,-0.00049380073
475.8,0.0054925387,0.00024360389
475.84000000000003,0.0053941174,0.00016205407
475.88,0.00493703,-0.00028975308
475.92,0.004466062,-0.00040793975
475.96000000000004,0.0045243176,0.00034946034
